,Company Name,Job Title,Salaries Reported,Location,Salary
464,Educational Initiatives,Data Scientist,1,Bangalore,1307815.0
465,RS Software,Data Scientist,1,Bangalore,621103.0
466,Happiest Minds Technologies,Data Scientist,1,Bangalore,782543.0
467,Hdfc,Data Scientist,1,Bangalore,497748.0
468,HDFC Standard Life,Data Scientist,1,Bangalore,829587.0
469,Fresher,Data Scientist,1,Bangalore,600000.0
470,AgEye Technologies,Data Scientist,1,Bangalore,518492.0
471,Ivanti,Data Scientist,1,Bangalore,1284643.0
472,Digital Trainee,Data Scientist,1,Bangalore,2034018.0
473,Datafoundry,Data Scientist,1,Bangalore,1158483.0
474,Enterprise Bot,Data Scientist,1,Bangalore,1306364.0
475,Navriti Technologies,Data Scientist,1,Bangalore,261756.0
476,ABCDEF,Data Scientist,1,Bangalore,455555.0
477,Artefact,Data Scientist,1,Bangalore,1031782.0
478,Toptal,Data Scientist,1,Bangalore,720000.0
479,Altisource,Data Scientist,1,Bangalore,1321256.0
480,XYX (UK),Data Scientist,1,Bangalore,800000.0
481,Atlassian,Data Scientist,1,Bangalore,2200000.0
482,SunEdison,Data Scientist,1,Bangalore,1637162.0
483,Fellowship.AI,Data Scientist,1,Bangalore,3115175.0
484,Sonasoft,Data Scientist,1,Bangalore,1348080.0
485,Manthan Studio,Data Scientist,1,Bangalore,1051532.0
486,INEOS,Data Scientist,1,Bangalore,400000.0
487,Trell,Data Scientist,1,Bangalore,1926960.0
488,Equifax,Data Scientist,1,Bangalore,1031782.0
489,Fresherworld.com,Data Scientist,1,Bangalore,6164916.0
490,Maybank,Data Scientist,1,Bangalore,1490281.0
491,[24]7.ai,Data Scientist,1,Bangalore,1027716.0
492,Data Sutram,Data Scientist,1,Bangalore,588795.0
493,Tableau Software,Data Scientist,1,Bangalore,1070536.0
494,ABC Consultants,Data Scientist,1,Bangalore,4282144.0
495,Abbott,Data Scientist,1,Bangalore,1124740.0
496,Innoviti,Data Scientist,1,Bangalore,269940.0
497,QUILT.AI,Data Scientist,1,Bangalore,1381355.0
498,Firstsource Solutions,Data Scientist,1,Bangalore,1534839.0
499,dhiOmics Analytics Solutions,Data Scientist,1,Bangalore,328796.0
500,Genpact,Data Scientist,1,Bangalore,746628.0
501,Crediwatch,Data Scientist,1,Bangalore,100326.0
502,Inspirisys Solutions Limited,Data Scientist,1,Bangalore,519365.0
503,Maybank,Data Scientist,1,Bangalore,679272.0
504,Infosys,Data Scientist,1,Bangalore,200979.0
505,Saman Mohit,Data Scientist,1,Bangalore,619068.0
506,KibbCom,Data Scientist,1,Bangalore,420000.0
507,Proven Consult,Data Scientist,1,Bangalore,772648.0
508,Fragma Data Systems,Data Scientist,1,Bangalore,501630.0
509,Bounce,Data Scientist,1,Bangalore,393696.0
510,360DigiTMG,Data Scientist,1,Bangalore,359620.0
511,Litmus World,Data Scientist,1,Bangalore,1238390.0
512,GyanSys,Data Scientist,1,Bangalore,1825160.0
513,Goldman Sachs,Data Scientist,1,Bangalore,3500000.0
514,Boston Consulting Group,Data Scientist,1,Bangalore,872604.0
515,NaviRisk Consulting,Data Scientist,1,Bangalore,580150.0
516,GoodWorkLabs Services,Data Scientist,1,Bangalore,1124063.0
517,Tech Systems,Data Scientist,1,Bangalore,975232.0
518,LendingKart,Data Scientist,1,Bangalore,1150000.0
519,BioXcel Corporation,Data Scientist,1,Bangalore,727111.0
520,SellerApp,Data Scientist,1,Bangalore,511613.0
521,SAP,Data Scientist,1,Bangalore,1200000.0
522,K-Arogia Advisory Services,Data Scientist,1,Bangalore,313464.0
523,Group IMD,Data Scientist,1,Bangalore,1221368.0
524,AAP,Data Scientist,1,Bangalore,321161.0
525,Lumen,Data Scientist,1,Bangalore,2903556.0
526,Autodesk,Data Scientist,1,Bangalore,1868000.0
527,St. John’s Research Institute,Data Scientist,1,Bangalore,600000.0
528,Sravathi Advance Process Technologies,Data Scientist,1,Bangalore,365016.0
529,Shssns,Data Scientist,1,Bangalore,502448.0
530,CSS Corporation,Data Scientist,1,Bangalore,1709915.0
531,Pegasystems,Data Scientist,1,Bangalore,1198038.0
532,Flutura,Data Scientist,1,Bangalore,1103782.0
533,Tata Elxsi,Data Scientist,1,Bangalore,950636.0
534,Gainsight,Data Scientist,1,Bangalore,1300000.0
535,Credit Saison India,Data Scientist,1,Bangalore,2332149.0
536,Sourav Besra,Data Scientist,1,Bangalore,120000.0
537,HDFC ERGO Health Insurance,Data Scientist,1,Bangalore,500000.0
538,Voice Data Solutions,Data Scientist,1,Bangalore,2046452.0
539,AXA GO Business Operations,Data Scientist,1,Bangalore,1477340.0
540,CSC,Data Scientist,1,Bangalore,1043598.0
541,Ugam,Data Scientist,1,Bangalore,2141072.0
542,BigHaat,Data Scientist,1,Bangalore,180588.0
543,SKF,Data Scientist,1,Bangalore,829587.0
544,Rubixe,Data Scientist,1,Bangalore,420000.0
545,Silicon Valley Bank,Data Scientist,1,Bangalore,226047.0
546,NNT Corp.,Data Scientist,1,Bangalore,1700000.0
547,Congregation Brit Shalom,Data Scientist,1,Bangalore,619069.0
548,Prometheus Group,Data Scientist,1,Bangalore,2000000.0
549,Aashish sharma,Data Scientist,1,Bangalore,1225579.0
550,LinkedIn,Data Scientist,1,Bangalore,659544.0
551,Datalicious,Data Scientist,1,Bangalore,1621204.0
552,Quinbay,Data Scientist,1,Bangalore,304193.0
553,Bajaj Finance,Data Scientist,1,Bangalore,1637162.0
554,VINAYA KUMAR,Data Scientist,1,Bangalore,800000.0
555,Real Time Signals,Data Scientist,1,Bangalore,344648.0
556,Zealeers Technologies,Data Scientist,1,Bangalore,963482.0
557,Alliance Data,Data Scientist,1,Bangalore,423672.0
558,Lava International,Data Scientist,1,Bangalore,641727.0
559,Impact Analytics,Data Scientist,1,Bangalore,307944.0
560,NetApp,Data Scientist,1,Bangalore,1000000.0
561,Anheuser-Busch InBev,Data Scientist,1,Bangalore,1124740.0
562,Siemens,Data Scientist,1,Bangalore,495252.0
563,Microland,Data Scientist,1,Bangalore,3070054.0
564,Rubixe,Data Scientist,1,Bangalore,371436.0
565,Piramal Enterprises,Data Scientist,1,Bangalore,1430000.0
566,Synopsys,Data Scientist,1,Bangalore,382412.0
567,Kukun enterprise,Data Scientist,1,Bangalore,1558095.0
568,Sahaj Software Solutions,Data Scientist,1,Bangalore,904403.0
569,AnalytixLabs,Data Scientist,1,Bangalore,516972.0
570,SM NetServ Technologies,Data Scientist,1,Bangalore,600000.0
571,Colt Technology Services,Data Scientist,1,Bangalore,1000000.0
572,Walmart Global Tech,Data Scientist,1,Bangalore,674844.0
573,Global Talent Pool,Data Scientist,1,Bangalore,1980492.0
574,Société Générale,Data Scientist,1,Bangalore,9568943.0
575,R.S. Agarwal & Associates,Data Scientist,1,Bangalore,674844.0
576,Digité,Data Scientist,1,Bangalore,248880.0
577,HWI,Data Scientist,1,Bangalore,1687111.0
578,Corvi LED Light,Data Scientist,1,Bangalore,622188.0
579,Naveen Engineering,Data Scientist,1,Bangalore,123816.0
580,NCBS,Data Scientist,1,Bangalore,425761.0
581,Coursera,Data Scientist,1,Bangalore,48000.0
582,Rubicon Red,Data Scientist,1,Bangalore,561000.0
583,Arjun Kappor,Data Scientist,1,Bangalore,675000.0
584,Brisk Technologies,Data Scientist,1,Bangalore,802609.0
585,MiQ,Data Scientist,1,Bangalore,166140358.4
586,Eat Local Eat Natural,Data Scientist,1,Bangalore,321156.0
587,Nityo Infotech,Data Scientist,1,Bangalore,401958.0
588,Analysts,Data Scientist,1,Bangalore,830984.0
589,Attra,Data Scientist,1,Bangalore,2700000.0
590,Zopper,Data Scientist,1,Bangalore,2360899.0
591,Innodatatics,Data Scientist,1,Bangalore,845000.0
592,myGate,Data Scientist,1,Bangalore,1343505.0
593,Jaitra,Data Scientist,1,Bangalore,1517028.0
594,SLK Group,Data Scientist,1,Bangalore,259682.0
595,CAP FORCE,Data Scientist,1,Bangalore,224364.0
596,Darashaw Consultants,Data Scientist,1,Bangalore,208977.0
597,Tapzo,Data Scientist,1,Bangalore,314760.0
598,Synopsys,Data Scientist,1,Bangalore,360000.0
599,Kapil IT Solutions,Data Scientist,1,Bangalore,206356.0
600,LatentView Analytics,Data Scientist,1,Bangalore,462369.0
601,Ocwen Financial,Data Scientist,1,Bangalore,1221368.0
602,K & K Technical Group,Data Scientist,1,Bangalore,212940.0
603,Cornerstone OnDemand,Data Scientist,1,Bangalore,1883009.0
604,American Language Communication Center,Data Scientist,1,Bangalore,1013978.0
605,TerraBlue XT,Data Scientist,1,Bangalore,421370.0
606,Kabbage,Data Scientist,1,Bangalore,404907.0
607,GetMyUni,Data Scientist,1,Bangalore,856429.0
608,Nones,Data Scientist,1,Bangalore,100000.0
609,EMPLOYERS,Data Scientist,1,Bangalore,1238138.0
610,Pluto7,Data Scientist,1,Bangalore,590820.0
611,shruti pateriya,Data Scientist,1,Bangalore,622188.0
612,Infinite Computer Solutions,Data Scientist,1,Bangalore,1673063.0
613,TVM Infotech,Data Scientist,1,Bangalore,247008.0
614,Impact Analytics,Data Scientist,1,Bangalore,850169.0
615,Crytonix Solutions,Data Scientist,1,Bangalore,500000.0
616,Motorola Solutions,Data Scientist,1,Bangalore,1451778.0
617,TCS e-Serve International,Data Scientist,1,Bangalore,1163669.0
618,Admit.me,Data Scientist,1,Bangalore,1973587.0
619,Envestnet,Data Scientist,1,Bangalore,1566004.0
620,ExcelR,Data Scientist,1,Bangalore,370468.0
621,Digité,Data Scientist,1,Bangalore,811180.0
622,REACH Technologies,Data Scientist,1,Bangalore,134964.0
623,Enquero,Data Scientist,1,Bangalore,1029200.0
624,KPMG,Data Scientist,1,Bangalore,1622364.0
625,CrowdANALYTIX,Data Scientist,1,Bangalore,750000.0
626,The Alacer Group,Data Scientist,1,Bangalore,1558095.0
627,Yodlee,Data Scientist,1,Bangalore,472392.0
628,The General,Data Scientist,1,Bangalore,1000000.0
629,Cerulean Information Technology,Data Scientist,1,Bangalore,1027486.0
630,Srijan Technologies,Data Scientist,1,Bangalore,1029200.0
631,Google,Data Scientist,1,Bangalore,5000000.0
632,Rajat Minerals,Data Scientist,1,Bangalore,371441.0
633,Sanjay Ghodawat Group of Institutions,Data Scientist,1,Bangalore,550000.0
634,TeamLease Staffing Solutions,Data Scientist,1,Bangalore,506989.0
635,Jarvis Technology & Strategy Consulting,Data Scientist,1,Bangalore,1253863.0
636,TELiBrahma,Data Scientist,1,Bangalore,642324.0
637,IDK,Data Scientist,1,Bangalore,602937.0
638,HTC Global Services,Data Scientist,1,Bangalore,800000.0
639,BizViz Technologies,Data Scientist,1,Bangalore,341748.0
640,CAPA - Centre for Aviation,Data Scientist,1,Bangalore,5995002.0
641,CoffeeBeans Consulting,Data Scientist,1,Bangalore,668498.0
642,Neewee,Data Scientist,1,Bangalore,185256.0
643,Aegis,Data Scientist,1,Bangalore,360220.0
644,RDA Labs,Data Scientist,1,Bangalore,1994432.0
645,iNurture Education Solutions,Data Scientist,1,Bangalore,182520.0
646,IBM,Data Scientist,1,Bangalore,1203913.0
647,GE,Data Scientist,1,Bangalore,488541.0
648,Nagendran & Co,Data Scientist,1,Bangalore,601957.0
649,Avian Acquisition,Data Scientist,1,Bangalore,1391697.0
650,NIT Jalandhar,Data Scientist,1,Bangalore,480000.0
651,Indecomm Global Services,Data Scientist,1,Bangalore,1498750.0
652,Scalein,Data Scientist,1,Bangalore,1498750.0
653,Ritwik IT Services,Data Scientist,1,Bangalore,8666964.0
654,DBS Bank,Data Scientist,1,Bangalore,1558095.0
655,Wells Fargo,Data Scientist,1,Bangalore,1832052.0
656,Fiverr Inc.,Data Scientist,1,Bangalore,365028.0
657,BuddhiMed Technologies,Data Scientist,1,Bangalore,1298412.0
658,Infosys,Data Scientist,1,Bangalore,38851891.22
659,Wizely,Data Scientist,1,Bangalore,2455743.0
660,Nestaway Technologies,Data Scientist,1,Bangalore,1708740.0
661,Mate Labs,Data Scientist,1,Bangalore,202452.0
662,Artis signature,Data Scientist,1,Bangalore,7524456.0
663,Sprinklr,Data Scientist,1,Bangalore,385392.0
664,Niama-Riesser,Data Scientist,1,Bangalore,251393.0
665,Edyoo Technologies,Data Scientist,1,Bangalore,400000.0
666,CareerNet Consulting,Data Scientist,1,Bangalore,2376590.0
667,OTO Capital,Data Scientist,1,Bangalore,1746726.0
668,OkCredit,Data Scientist,1,Bangalore,301469.0
669,Rapido,Data Scientist,1,Bangalore,2700000.0
670,Ninestars Information Technologies,Data Scientist,1,Bangalore,325000.0
671,ORMAE,Data Scientist,1,Bangalore,899256.0
672,Amar Singh Chawal Wala,Data Scientist,1,Bangalore,1693803.0
673,D2K Technologies India,Data Scientist,1,Bangalore,218388.0
674,W.O. Insurance Brokers,Data Scientist,1,Bangalore,351141.0
675,Indian Institute of Science,Data Scientist,1,Bangalore,1849475.0
676,Apra Labs,Data Scientist,1,Bangalore,1298760.0
677,Clairvolex,Data Scientist,1,Bangalore,1600000.0
678,Amazon,Data Scientist,1,Bangalore,999998.0
679,EagleView,Data Scientist,1,Bangalore,451008.0
680,Samsung India Electronics,Data Scientist,1,Bangalore,161554.0
681,Syhg,Data Scientist,1,Bangalore,600000.0
682,NIIT,Data Scientist,1,Bangalore,700000.0
683,Navigare,Data Scientist,1,Bangalore,1003261.0
684,Insight Data Science,Data Scientist,1,Bangalore,300000.0
685,Self,Data Scientist,1,Bangalore,846233.0
686,Datalogic,Data Scientist,1,Bangalore,200000.0
687,XYZ,Data Scientist,1,Bangalore,300000.0
688,GlobalData,Data Scientist,1,Bangalore,365028.0
689,KhataBook,Data Scientist,1,Bangalore,2433547.0
690,Meta,Data Scientist,1,Bangalore,4514674.0
691,Invendis Technologies India,Data Scientist,1,Bangalore,1507343.0
692,Johnson Controls,Data Scientist,1,Bangalore,1238138.0
693,Toyota North America,Data Scientist,1,Bangalore,912580.0
694,Yotta Systems,Data Scientist,1,Bangalore,461916.0
695,AIndra Labs,Data Scientist,1,Bangalore,304188.0
696,Neha Bhakat,Data Scientist,1,Bangalore,700011.0
697,IDC (International Data Corporation),Data Scientist,1,Bangalore,452203.0
698,Batlivala & Karani Securities,Data Scientist,1,Bangalore,7410240.0
699,& Other Stories,Data Scientist,1,Bangalore,722247.0
700,Play Games24x7,Data Scientist,1,Bangalore,2000000.0
701,Sportz Village Schools,Data Scientist,1,Bangalore,371748.0
702,CoRover,Data Scientist,1,Bangalore,133704.0
703,Fresherworld.com,Data Scientist,1,Bangalore,730802.0
704,Abhinav Immigration Services Pvt. Ltd.,Data Scientist,1,Bangalore,1324539.0
705,Tekion,Data Scientist,1,Bangalore,1983605.0
706,Dollar Loan Center,Data Scientist,1,Bangalore,1031782.0
707,Lincode,Data Scientist,1,Bangalore,608387.0
708,Sigmoid Analytics,Data Scientist,1,Bangalore,1203913.0
709,Blah,Data Scientist,1,Bangalore,1044003.0
710,Genpact,Data Scientist,1,Bangalore,148572.0
711,Musubi Management,Data Scientist,1,Bangalore,847860.0
712,Searce,Data Scientist,1,Bangalore,601957.0
713,First Student,Data Scientist,1,Bangalore,246600.0
714,CSIR-NGRI,Data Scientist,1,Bangalore,337428.0
715,Schneider Electric,Data Scientist,1,Bangalore,433716.0
716,Smarter BIZ Technologies,Data Scientist,1,Bangalore,518492.0
717,INSUD PHARMA,Data Scientist,1,Bangalore,600000.0
718,Routematic,Data Scientist,1,Bangalore,1216773.0
719,Multi Recruit,Data Scientist,1,Bangalore,1937670.0
720,kanth,Data Scientist,1,Bangalore,180000.0
721,Simplify360,Data Scientist,1,Bangalore,189616.0
722,ZestMoney,Data Scientist,1,Bangalore,1541228.0
723,Cisco Systems,Data Scientist,1,Bangalore,807768.0
724,Himani,Data Scientist,1,Bangalore,500000.0
725,redBus India,Data Scientist,1,Bangalore,2194861.0
726,qplum,Data Scientist,1,Bangalore,4885471.0
727,Rajat Basak,Data Scientist,1,Bangalore,501630.0
728,Kyndryl,Data Scientist,1,Bangalore,900000.0
729,Analytical Wizards,Data Scientist,1,Bangalore,371748.0
730,YGroup Companies,Data Scientist,1,Bangalore,1600600.0
731,Virtual Employee,Data Scientist,1,Bangalore,264000.0
732,Suhana Shabnam,Data Scientist,1,Bangalore,2073969.0
733,Elasto Tech Industries,Data Scientist,1,Bangalore,883159.0
734,Anonymous,Data Scientist,1,Bangalore,601957.0
735,Saksoft,Data Scientist,1,Bangalore,1880795.0
736,Neviton,Data Scientist,1,Bangalore,1123652.0
737,High Peak Software,Data Scientist,1,Bangalore,900000.0
738,Fiscalia General de Justicia del Estado de Mexico,Data Scientist,1,Bangalore,214107.0
739,Megha Engineering and Infrastructure,Data Scientist,1,Bangalore,215952.0
740,Zebra Technologies,Data Scientist,1,Bangalore,1239174.0
741,na,Data Scientist,1,Bangalore,500000.0
742,JoulestoWatts Business Solutions,Data Scientist,1,Bangalore,807768.0
743,NoBroker,Data Scientist,1,Bangalore,1244376.0
744,Airbus,Data Scientist,1,Bangalore,1027716.0
745,Jupiter Money,Data Scientist,1,Bangalore,1926965.0
746,Unified Healthcare Group,Data Scientist,1,Bangalore,616488.0
747,DataScientest,Data Scientist,1,Bangalore,4911480.0
748,upGrad,Data Scientist,1,Bangalore,100490.0
749,Inceptua,Data Scientist,1,Bangalore,309535.0
750,Kinara Capital,Data Scientist,1,Bangalore,1003261.0
751,Hudl,Data Scientist,1,Bangalore,300978.0
752,Chemdiqas R & D,Data Scientist,1,Bangalore,666056.0
753,Freelance,Data Scientist,1,Bangalore,3250773.0
754,Tricog Health Services,Data Scientist,1,Bangalore,736073.0
755,Everyday Health Group,Data Scientist,1,Bangalore,1849758.0
756,Other,Data Scientist,1,Bangalore,1029200.0
757,Defence Research & Development Organisation,Data Scientist,1,Bangalore,159300.0
758,Raja Software Labs,Data Scientist,1,Bangalore,538385.0
759,Precifab Technologies,Data Scientist,1,Bangalore,439692.0
760,RockYou,Data Scientist,1,Bangalore,501630.0
761,JBT Corporation,Data Scientist,1,Bangalore,1252800.0
762,Nucsoft,Data Scientist,1,Bangalore,337422.0
763,Flip Robo,Data Scientist,1,Bangalore,422052.0
764,Dacasa Financeira,Data Scientist,1,Bangalore,3132009.0
765,Kaplan,Data Scientist,1,Bangalore,1960385.0
766,Speridian Technologies,Data Scientist,1,Bangalore,1066248.0
767,Evarcity,Data Scientist,1,Bangalore,361426.0
768,Danske IT and Support Services,Data Scientist,1,Bangalore,1635359.0
769,Unemployed Professors,Data Scientist,1,Bangalore,1238138.0
770,DataScientest,Data Scientist,1,Bangalore,502235.0
771,Target,Data Scientist,1,Bangalore,626928.0
772,down to up,Data Scientist,1,Bangalore,600000.0
773,lnterplast,Data Scientist,1,Bangalore,385392.0
774,Lucidity Consulting Group,Data Scientist,1,Bangalore,730068.0
775,Furlenco,Data Scientist,1,Bangalore,260064.0
776,MagicBricks,Data Scientist,1,Bangalore,1706945.0
777,Exdion,Data Scientist,1,Bangalore,601957.0
778,Happay,Data Scientist,1,Bangalore,969321.0
779,Automation Engineering,Data Scientist,1,Bangalore,360000.0
780,Government Engineering College,Data Scientist,1,Bangalore,405591.0
781,Eigenlytics,Data Scientist,1,Bangalore,256932.0
782,Sears,Data Scientist,1,Bangalore,852772.0
783,AdWyze,Data Scientist,1,Bangalore,380808.0
784,Apptio,Data Scientist,1,Bangalore,1500000.0
785,Accurence,Data Scientist,1,Bangalore,1227876.0
786,EXL Service,Data Scientist,1,Bangalore,888153.0
787,i4u Labs,Data Scientist,1,Bangalore,2992992.0
788,Amara Raja,Data Scientist,1,Bangalore,442032.0
789,IntelliPredikt Technologies,Data Scientist,1,Bangalore,602937.0
790,iFuture Robotics,Data Scientist,1,Bangalore,702283.0
791,pion.ai,Data Scientist,1,Bangalore,50613.0
792,tabdbjsdo,Data Scientist,1,Bangalore,1200000.0
793,Blackhawk Network,Data Scientist,1,Bangalore,1600000.0
794,Allianz,Data Scientist,1,Bangalore,295920.0
795,BT,Data Scientist,1,Bangalore,1350349.0
796,Infosys BPM,Data Scientist,1,Bangalore,731081.0
797,Dun & Bradstreet,Data Scientist,1,Bangalore,1904025.0
798,Zolo,Data Scientist,1,Bangalore,1221750.0
799,HSBC Electronic Data Processing India,Data Scientist,1,Bangalore,1622364.0
800,First Student,Data Scientist,1,Bangalore,675288.0
801,Inventeron Technologies And Business Solutions,Data Scientist,1,Bangalore,437437.0
802,qbeats,Data Scientist,1,Bangalore,480000.0
803,Symphony RetailAI,Data Scientist,1,Bangalore,1962431.0
804,College Internship Program,Data Scientist,1,Bangalore,182520.0
805,Goo-Goo Express Wash,Data Scientist,1,Bangalore,337422.0
806,Careerera,Data Scientist,1,Bangalore,1284643.0
807,Novozymes,Data Scientist,1,Bangalore,1841987.0
808,NeenOpal,Data Scientist,1,Bangalore,187920.0
809,neha gupta,Data Scientist,1,Bangalore,500000.0
810,Sling Media,Data Scientist,1,Bangalore,1206266.0
811,Futureware Technologies,Data Scientist,1,Bangalore,415492.0
